,IP,Date,Time,Time_zone,Request_method,Path,Protocol,Response_code,Response_size,Referrer,User_Agent,dotfile_access,bad_user_agent,no_referrer,suspicious_path,is_bot,ua_browser,ua_os,ua_is_mobile,ua_is_pc
490,154.83.103.144,07/May/2025,14:28:11,0000,GET,/wp-admin/,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
491,154.83.103.144,07/May/2025,14:28:11,0000,GET,/wp-config.php,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
492,154.83.103.144,07/May/2025,14:28:12,0000,GET,/wp-content/debug.log,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
493,154.83.103.144,07/May/2025,14:28:12,0000,GET,/wp-content/uploads/,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
494,154.83.103.144,07/May/2025,14:28:12,0000,GET,/wp-cron.php,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
495,154.83.103.144,07/May/2025,14:28:12,0000,GET,/wp-includes/,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
496,154.83.103.144,07/May/2025,14:28:12,0000,GET,/wp-json/wp/v2/users,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
497,154.83.103.144,07/May/2025,14:28:12,0000,GET,/wp-login.php,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
498,154.83.103.144,07/May/2025,14:28:13,0000,GET,/xmlrpc.php,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
499,154.83.103.144,07/May/2025,14:28:13,0000,GET,/yarn.lock,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
500,154.83.103.144,07/May/2025,14:28:13,0000,GET,/:15672,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
501,154.83.103.144,07/May/2025,14:28:13,0000,GET,/:19999,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
502,154.83.103.144,07/May/2025,14:28:13,0000,GET,/:2181,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
503,154.83.103.144,07/May/2025,14:28:13,0000,GET,/:2375,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
504,154.83.103.144,07/May/2025,14:28:14,0000,GET,/:2376,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
505,154.83.103.144,07/May/2025,14:28:14,0000,GET,/:2379,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
506,154.83.103.144,07/May/2025,14:28:14,0000,GET,/:2380,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
507,154.83.103.144,07/May/2025,14:28:14,0000,GET,/:27017,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
508,154.83.103.144,07/May/2025,14:28:14,0000,GET,/:3000,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
509,154.83.103.144,07/May/2025,14:28:15,0000,GET,/:5601,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
510,154.83.103.144,07/May/2025,14:28:15,0000,GET,/:5984,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
511,154.83.103.144,07/May/2025,14:28:15,0000,GET,/:6379,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
512,154.83.103.144,07/May/2025,14:28:15,0000,GET,/:7001,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
513,154.83.103.144,07/May/2025,14:28:15,0000,GET,/:8080,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
514,154.83.103.144,07/May/2025,14:28:15,0000,GET,/:8200,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
515,154.83.103.144,07/May/2025,14:28:16,0000,GET,/:9000,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
516,154.83.103.144,07/May/2025,14:28:16,0000,GET,/:9060,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
517,154.83.103.144,07/May/2025,14:28:16,0000,GET,/:9090,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
518,154.83.103.144,07/May/2025,14:28:16,0000,GET,/:9200,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
519,154.83.103.144,07/May/2025,14:28:17,0000,GET,/:9300,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
520,154.83.103.144,07/May/2025,14:28:17,0000,GET,/.config/msmtp/config,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
521,154.83.103.144,07/May/2025,14:28:17,0000,GET,/.mailrc,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
522,154.83.103.144,07/May/2025,14:28:17,0000,GET,/app/config/config.ini,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
523,154.83.103.144,07/May/2025,14:28:17,0000,GET,/app/config/parameters.yml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
524,154.83.103.144,07/May/2025,14:28:17,0000,GET,/config/email.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
525,154.83.103.144,07/May/2025,14:28:18,0000,GET,/config/email.php,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
526,154.83.103.144,07/May/2025,14:28:18,0000,GET,/config/email.yml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
527,154.83.103.144,07/May/2025,14:28:18,0000,GET,/config/mail.php,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
528,154.83.103.144,07/May/2025,14:28:18,0000,GET,/config/smtp.php,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
529,154.83.103.144,07/May/2025,14:28:18,0000,GET,/email.php,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
530,154.83.103.144,07/May/2025,14:28:18,0000,GET,/etc/exim4/update-exim4.conf.conf,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
531,154.83.103.144,07/May/2025,14:28:19,0000,GET,/etc/mail/sendmail.cf,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
532,154.83.103.144,07/May/2025,14:28:19,0000,GET,/etc/mail/sendmail.mc,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
533,154.83.103.144,07/May/2025,14:28:19,0000,GET,/etc/msmtprc,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
534,154.83.103.144,07/May/2025,14:28:19,0000,GET,/etc/postfix/main.cf,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
535,154.83.103.144,07/May/2025,14:28:19,0000,GET,/etc/qmail/control/smtproutes,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
536,154.83.103.144,07/May/2025,14:28:20,0000,GET,/etc/ssmtp/ssmtp.conf,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
537,154.83.103.144,07/May/2025,14:28:20,0000,GET,/etc/zimbra/config.xml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
538,154.83.103.144,07/May/2025,14:28:20,0000,GET,/mail.php,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
539,154.83.103.144,07/May/2025,14:28:20,0000,GET,/sendmail.ini,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
540,154.83.103.144,07/May/2025,14:28:20,0000,GET,/smtp.php,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
541,154.83.103.144,07/May/2025,14:28:20,0000,GET,/.aws/config,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,1,1,Chrome,Windows,0.0,1.0
542,154.83.103.144,07/May/2025,14:28:21,0000,GET,/.env.aws,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
543,154.83.103.144,07/May/2025,14:28:21,0000,GET,/aws-ses.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
544,154.83.103.144,07/May/2025,14:28:21,0000,GET,/aws.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
545,154.83.103.144,07/May/2025,14:28:21,0000,GET,/aws.env.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
546,154.83.103.144,07/May/2025,14:28:21,0000,GET,/aws.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
547,154.83.103.144,07/May/2025,14:28:22,0000,GET,/aws.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
548,154.83.103.144,07/May/2025,14:28:22,0000,GET,/aws.yml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
549,154.83.103.144,07/May/2025,14:28:22,0000,GET,/config/aws.php,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
550,154.83.103.144,07/May/2025,14:28:22,0000,GET,/config/mailjet.php,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
551,154.83.103.144,07/May/2025,14:28:22,0000,GET,/config/sendgrid.php,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
552,154.83.103.144,07/May/2025,14:28:22,0000,GET,/mailjet.config.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
553,154.83.103.144,07/May/2025,14:28:23,0000,GET,/mailjet.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
554,154.83.103.144,07/May/2025,14:28:23,0000,GET,/sendgrid.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
555,154.83.103.144,07/May/2025,14:28:23,0000,GET,/sendgrid.env.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
556,154.83.103.144,07/May/2025,14:28:23,0000,GET,/sendgrid.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
557,154.83.103.144,07/May/2025,14:28:23,0000,GET,/sendgrid.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
558,154.83.103.144,07/May/2025,14:28:24,0000,GET,/sendgrid.yml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
559,154.83.103.144,07/May/2025,14:28:24,0000,GET,/xkeysib.json,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
560,154.83.103.144,07/May/2025,14:28:24,0000,GET,/xkeysib.yaml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
561,154.83.103.144,07/May/2025,14:28:24,0000,GET,/xkeysib.yml,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
562,154.83.103.144,07/May/2025,14:28:24,0000,GET,/app/config/http.conf,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,1,1,Chrome,Windows,0.0,1.0
563,154.83.103.144,07/May/2025,14:28:24,0000,GET,/conf/httpd.conf,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
564,154.83.103.144,07/May/2025,14:28:25,0000,GET,/etc/apache2/ports.conf,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
565,154.83.103.144,07/May/2025,14:28:25,0000,GET,/etc/apache2/sites-available/,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
566,154.83.103.144,07/May/2025,14:28:25,0000,GET,/etc/apache2/sites-enabled/,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
567,154.83.103.144,07/May/2025,14:28:25,0000,GET,/etc/caddy/Caddyfile,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
568,154.83.103.144,07/May/2025,14:28:25,0000,GET,/etc/httpd/conf.d/,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
569,154.83.103.144,07/May/2025,14:28:26,0000,GET,/etc/lighttpd/lighttpd.conf,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
570,154.83.103.144,07/May/2025,14:28:26,0000,GET,/etc/nginx/sites-available/,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
571,154.83.103.144,07/May/2025,14:28:26,0000,GET,/etc/nginx/sites-enabled/,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
572,154.83.103.144,07/May/2025,14:28:26,0000,GET,/server.conf,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
573,154.83.103.144,07/May/2025,14:28:26,0000,GET,/usr/local/apache2/conf/httpd.conf,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
574,154.83.103.144,07/May/2025,14:28:26,0000,GET,/usr/local/etc/Caddyfile,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
575,154.83.103.144,07/May/2025,14:28:27,0000,GET,/usr/local/etc/lighttpd.conf,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
576,154.83.103.144,07/May/2025,14:28:27,0000,GET,/usr/local/nginx/conf/nginx.conf,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
577,154.83.103.144,07/May/2025,14:28:27,0000,GET,/_profiler/phpinfo,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",0,0,1,0,0,Chrome,Windows,0.0,1.0
578,154.83.103.144,07/May/2025,14:28:27,0000,GET,/app/.env,HTTP/1.1,404,197,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1,0,1,0,1,Chrome,Windows,0.0,1.0
